Contour,Area,Aspect Ratio,x-centroid,y-centroid,x-size,y-size,Path Length,Normalized Curvature,trainModel (normalized mode 1),trainModel (normalized mode 2),trainModel (normalized mode 3),trainModel (normalized mode 4)
v1590,9665.26,1.11915,63.2152,56.956,122.108,109.108,374.99,129.86,-1.03211,-0.385605,0.0771276,0.138778
v1591,14109.6,1.08335,65.144,72.7845,142.767,131.783,439.879,93.5798,0.480136,-0.853045,-0.121966,-0.0544407
v1592,9903.96,1.53028,65.7296,68.694,157.405,102.86,452.004,127.559,-0.648971,1.42742,-1.74752,-0.573046
v1593,14971.3,1.24251,79.9715,66.507,156.258,125.76,463.299,110.281,0.803886,-0.374306,-0.877573,-1.00134
v1594,11712.6,1.07652,68.0822,70.0569,134.776,125.196,451.245,123.879,-0.331113,0.44659,1.34956,-0.281212
v1595,12765.2,1.126,75.0427,76.1411,151.087,134.179,498.797,237.36,0.163224,0.276529,0.70363,0.84954
v1596,15808.7,1.21057,88.4294,76.3851,175.795,145.216,584.677,139.353,0.902233,0.666474,1.92521,-0.505993
v1597,19583.7,1.07973,82.8898,85.4644,169.388,156.879,552.111,107.584,2.03378,-1.36062,0.535813,0.444314
v1598,9287.6,1.03763,54.4651,63.6482,120.342,115.978,376.947,121.095,-1.19379,-0.415266,0.569722,-0.876366
v1599,9628.83,1.0448,55.9374,58.9728,118.309,113.236,384.267,129.749,-1.07353,-0.732393,0.0274221,-0.0773148
v16,13353.1,1.05818,66.7561,72.069,139.563,131.89,444.877,141.181,0.230668,-0.782336,0.407145,-0.426659
v160,15303.5,1.05353,74.2837,71.8983,144.19,136.865,462.489,108.223,0.832582,-0.916082,0.716256,-0.151103
v1600,15150.1,1.38835,90.527,58.614,178.366,128.473,532.972,104.258,1.05509,2.43543,0.190309,1.16184
v1601,7730.55,1.07311,49.9824,49.703,108.123,100.757,336.398,106.632,-1.83897,-0.542799,0.226948,0.205313
v1602,14325.5,1.1021,70.9579,69.0464,142.643,129.429,441.91,93.6981,0.538663,-0.944666,-0.195628,-0.301491
v1603,13747.9,1.29722,77.0823,59.5807,157.115,121.116,473.55,135.125,0.489614,0.267685,-0.531963,0.586371
v1604,10968.2,1.00444,63.0932,59.6267,119.992,119.461,394.474,97.3859,-0.593888,-0.835528,0.488879,-0.522438
v1605,13333.5,1.57302,75.8973,77.1904,169.877,107.994,484.377,110.724,0.505309,1.30837,-1.77252,-0.560397
v1606,12086.9,1.21664,71.8501,61.2264,144.981,119.165,443.802,101.989,-0.163869,1.06464,0.962774,-1.90709
v1607,13425.9,1.01875,68.8278,68.4576,135.303,132.813,444.476,144.482,0.220673,-1.27491,0.20363,-0.0615078
v1608,10197.2,1.04679,58.0434,60.5129,119.756,114.403,376.612,92.3525,-0.863069,-0.721083,0.303649,-0.162652
v1609,13697.1,1.02662,68.0386,68.0477,134.148,130.669,432.739,98.3796,0.306073,-1.24083,0.3296,-0.0832119
v161,13125.9,1.11655,65.3022,71.8788,139.642,125.066,428.175,105.511,0.168524,-0.732141,-0.089574,-0.537393
v1610,14912.1,1.38036,73.5856,78.2706,169.999,123.155,488.102,114.253,0.930846,0.853686,-0.503064,-0.0137623
v1611,13165.2,1.05926,65.626,66.3632,135.713,128.12,429,100.539,0.149351,-1.06927,0.107323,-0.22183
v1612,12862,1.33816,60.1914,75.4932,154.265,115.282,435.679,99.5555,0.198674,0.0736767,-1.05486,0.748666
v1613,13660,1.38892,79.1503,62.0789,155.85,112.21,440.188,87.6846,0.497433,0.553767,-1.23144,-0.376578
v1614,11495,1.09133,59.3736,65.5364,128.98,118.186,404.925,120.447,-0.385727,-0.641106,0.0163238,0.135553
v1615,9087.04,1.31593,59.8094,76.1321,146.739,111.51,455.529,94.5654,-0.955634,3.83472,1.92809,-0.810335
v1616,13035.9,1.12534,62.8035,69.9164,138.192,122.8,421.129,77.7137,0.143395,-0.726817,-0.24142,0.0716968
v1617,12833.5,1.09898,61.9846,68.5542,136.468,124.177,431.66,134.972,0.0584421,-0.889783,-0.187718,-0.391462
v1618,13973.1,1.23601,73.1365,70.5745,151.1,122.249,456.227,90.5868,0.538695,0.223466,-0.353122,-0.309772
v1619,13142.8,1.09816,72.9983,64.2648,141.313,128.682,433.029,118.703,0.164036,-0.840046,-0.0199887,-0.53117
v162,9214.78,1.12631,55.9883,56.5599,119.255,105.881,379.475,149.52,-1.21619,-0.437791,-0.417598,1.41471
v1620,12262.6,1.07925,62.607,60.2138,133.748,123.927,415.886,93.7397,-0.134775,-0.855918,0.290936,0.189779
v1621,12182.8,1.66363,66.8272,79.278,171.43,103.046,457.653,99.9243,0.302278,2.41513,-2.01412,-0.454045
v1622,12255.8,1.17704,72.4066,61.1323,139.082,118.162,423.528,138.993,-0.10651,-0.575264,-0.498831,-0.396797
v1623,10332.2,1.00234,62.4215,65.6383,117.103,116.829,384.057,92.183,-0.821146,-0.869484,0.251093,0.495887
v1624,10008.5,1.07092,65.3494,66.1206,143.164,133.683,486.05,83.4343,-0.70508,2.55765,3.24206,0.526991
v1625,9783.36,1.06796,59.8649,55.0399,119.704,112.087,372.912,120.594,-1.01542,-0.749155,0.00880571,0.415621
v1626,13455.2,1.18836,65.2848,74.3389,147.072,123.76,449.967,115.545,0.316154,-0.285984,-0.557376,-0.659216
v1627,13274.7,1.10089,66.2296,70.8184,138.841,126.117,431.739,114.631,0.207066,-0.8729,-0.034924,0.118132
v1628,9401.89,1.27397,48.9142,65.2085,127.331,99.9484,371.28,95.9632,-1.07391,0.0676377,-0.841992,0.235124
v1629,13124,1.08186,66.3905,69.4805,138.594,128.107,437.54,93.1868,0.157762,-0.901884,-0.12016,0.466962
v163,12345.2,1.09495,69.1696,62.719,135.413,123.67,431.078,157.613,-0.100799,-0.839408,-0.254506,0.242351
v1630,9336.42,1.16863,54.6012,62.61,122.202,104.569,371.766,141.028,-1.14085,-0.233751,-0.384791,0.318638
v1631,11882.6,1.22796,75.7327,58.9127,153.709,125.174,531.73,115.761,-0.0469592,1.66735,2.30974,-2.08596
v1632,14717.8,1.10632,69.314,71.8661,144.365,130.491,447.401,80.3197,0.659053,-1.00002,-0.257494,0.0682594
v1633,14386.3,1.10696,71.7724,80.0649,153.497,138.665,484.819,101.843,0.556347,-0.278392,1.43642,0.683571
v1634,10787,1.07805,58.6746,59.7952,124.635,115.612,388.15,106.951,-0.654419,-0.807795,0.0955151,-0.0889801
v1635,8655.8,1.20468,52.2843,57.1737,118.221,98.1349,354.19,110.27,-1.39342,-0.0952356,-0.442778,0.275789
v1636,13060.2,1.37095,61.6431,78.9132,155.602,113.499,436.834,75.3464,0.343879,0.868163,-0.873868,0.0720185
v1637,11435,1.14888,68.2041,56.849,131.234,114.229,402.809,116.943,-0.360011,-0.366823,-0.653211,0.0717814
v1638,14583.1,1.1323,70.9401,69.8276,150.051,132.519,453.674,99.5935,0.61355,-1.00559,-0.0751756,-0.0611554
v1639,19142.9,1.23346,81.0549,82.3078,176.495,143.089,520.445,89.956,2.01395,-0.377035,-0.588478,-0.290619
v164,17633.2,1.41731,93.1704,78.1451,195.347,137.829,593.535,106.741,1.8392,2.83754,0.556516,1.78171
v1640,16557.2,1.06024,76.0065,75.9984,153.844,145.103,483.529,96.8207,1.17825,-1.30173,0.363633,-0.198331
v1641,14240,1.20796,75.2988,86.2013,179.503,148.601,587.594,126.691,0.683831,3.36363,3.79903,-0.341356
v1642,10614.4,1.19071,67.693,55.5164,132.278,111.092,399.82,131.236,-0.635311,-0.132192,-0.414392,0.0620676
v1643,12924.7,1.11479,65.2157,66.0899,139.384,125.031,429.787,105.567,0.133217,-0.512766,-0.13543,-0.0596768
v1644,9584.84,1.12811,52.8026,58.2703,118.922,105.417,368.269,116.222,-1.06136,-0.463638,-0.336068,0.198284
v1645,10625.1,1.07305,59.4741,59.2016,121.93,113.63,387.247,109.991,-0.698461,-0.583137,0.2734,-0.199013
v1646,13750.7,1.53821,78.6517,71.5315,165.718,107.734,459.944,95.6469,0.56173,0.729549,-1.73163,-0.3566
v1647,13698.9,1.11208,72.8855,71.3976,138.368,124.423,439.002,78.5128,0.347812,-0.868987,0.00699644,-0.325828
v1648,10709.8,1.18978,58.8734,67.506,133.959,112.591,405.833,143.89,-0.605478,-0.23497,-0.462109,0.459622
v1649,11523.9,1.09756,64.3732,61.1096,128.809,117.36,412.843,135.191,-0.382073,-0.694424,0.137723,-0.651587
v165,9091.35,1.25777,58.7633,58.5158,120.95,96.1622,363.768,121.215,-1.19147,0.0838273,-0.785972,-0.213255
v1650,9094.98,1.31157,61.1718,65.4699,132.369,100.924,415.422,125.004,-1.0215,2.02027,-0.0918205,-1.211
v1651,11509.9,1.2348,64.3652,72.9451,142.416,115.335,417.659,139.945,-0.293301,-0.12429,-0.658566,0.334018
v1652,10741.7,1.10694,62.5602,57.2567,128.773,116.333,388.934,64.938,-0.636186,-0.47383,-0.0715287,0.045886
v1653,16059.6,1.58041,58.9132,90.5044,181.027,114.545,490.522,96.7236,1.34054,1.05164,-2.30259,0.104304
v1654,12159.5,1.38208,59.8124,78.7145,152.779,110.542,425.775,100.574,0.00562649,0.538982,-1.18159,-0.00511989
v1655,10981.3,1.07482,66.168,58.1769,129.281,120.282,418.26,112.762,-0.574887,-0.603254,-0.101951,-0.0498947
v1656,10572.4,1.15807,71.2365,64.0164,143.018,123.497,477.617,144.043,-0.559551,0.901998,0.357912,2.0532
v1657,7334.35,1.099,51.8323,51.3183,104.814,95.3725,336.422,129.773,-1.98141,-0.334027,-0.308283,0.676973
v1658,14200.4,1.05951,70.4224,71.8978,141.575,133.623,456.741,107.135,0.531062,-0.508722,0.309456,-0.439977
v1659,8582.7,1.28036,60.6676,49.2985,120.832,94.3735,353.831,133.262,-1.38268,0.149001,-1.0385,0.0854876
v166,10629,1.41882,73.1523,59.8955,151.239,106.594,462.937,88.3827,-0.425492,2.8728,-0.221785,-2.10562
v1660,14440.2,1.00843,71.5331,71.4526,139.695,138.528,442.585,88.3665,0.529258,-1.38852,0.319772,-0.221911
v1661,11305.8,1.05284,63.6884,63.2099,123.733,117.522,402.974,86.6156,-0.465729,-0.836453,0.133386,0.255946
v1662,14768.9,1.13697,77.8917,72.1933,146.807,129.121,455.421,118.133,0.699028,-0.616406,0.00903209,-0.476802
v1663,12350.8,1.07159,68.0807,63.7637,133.459,124.543,421.583,137.437,-0.109273,-0.868619,0.207332,-0.10086
v1664,13387.8,1.21892,72.34,66.8621,144.169,118.276,434.469,121.722,0.309009,-0.225752,-0.439568,-0.052655
v1665,13292.2,1.42987,76.0702,66.4165,159.289,111.401,446.853,106.26,0.4196,0.866072,-1.3505,-0.619303
v1666,13697.6,1.1367,74.8215,66.166,142.919,125.732,444.806,117.395,0.379559,-0.459605,-0.0564585,-0.13489
v1667,14172,1.06391,73.8249,69.9655,141.526,133.024,449.44,126.546,0.483562,-0.98069,0.184574,0.0965495
v1668,13582.3,1.05128,73.9629,71.9633,144.547,137.497,508.679,133.115,0.211937,0.862146,2.81278,2.50413
v1669,9670.97,1.15924,54.9428,66.598,125.071,107.891,378.687,99.0299,-0.974186,0.0909994,0.00866393,0.588475
v167,11649.3,1.08163,59.7114,73.3502,132.599,122.592,421.998,98.9884,-0.286777,-0.437292,0.421274,-0.158529
v1670,15575.4,1.18083,77.5186,70.153,158.165,133.943,481.02,82.5034,0.986615,-0.498316,-0.484995,0.407002
v1671,10204.6,1.44997,62.2586,60.4656,137.584,94.8871,387.173,80.6769,-0.688096,0.583362,-1.55756,-0.0855516
v1672,9537.29,1.17601,59.1669,61.4767,122.204,103.915,377.848,130.621,-1.06718,-0.320685,-0.503626,0.356569
v1673,13805.3,1.44533,66.9093,90.6292,179.46,124.166,524.516,85.3029,0.594703,2.93258,0.896979,1.34971
v1674,12341.4,1.10304,63.7057,68.2811,135.915,123.219,419.647,109.521,-0.100442,-0.7256,0.0827477,0.614812
v1675,10905.5,1.08351,63.7849,60.8864,124.732,115.118,397.903,136.175,-0.59142,-0.698578,-0.0740648,-0.162627
v1676,15873.1,1.1262,71.0386,76.1589,155.21,137.818,480.717,105.866,1.02269,-0.661054,0.0534319,-1.00499
v1677,10142,1.04935,59.0566,61.0784,117.651,112.118,382.229,164.214,-0.891792,-0.818358,0.0176942,-0.0765377
v1678,8049.39,1.15526,55.5701,49.8598,111.309,96.3495,333.345,81.4139,-1.65828,-0.226608,-0.395481,0.228677
v1679,12110.8,1.09953,63.8816,62.6176,130.86,119.015,411.777,103.799,-0.168743,-0.648232,-0.100675,-0.0193703
v168,12946.5,1.38105,58.441,77.2047,156.667,113.441,432.395,97.9424,0.296277,0.608787,-1.36986,0.124299
v1680,12137.1,1.08447,59.7107,65.2157,132.289,121.985,410.688,75.8894,-0.169905,-0.750237,0.162315,0.00118706
v1681,10497.7,1.25398,53.488,64.3623,131.485,104.854,392.518,112.02,-0.635621,0.311986,-0.586949,-0.413276
v1682,16943.3,1.33555,66.0049,87.2912,185.339,138.773,517.567,117.105,1.55221,0.83375,-0.107914,0.506733
v1683,8906.35,1.10474,53.6148,55.854,115.216,104.293,364.283,160.275,-1.32801,-0.354448,-0.0716585,0.193742
v1684,12143,1.1607,65.5166,65.5938,140.009,120.625,436.254,111.202,-0.0843962,-0.132051,-0.340243,0.662164
v1685,10257.2,1.3445,70.7746,71.1772,149.168,110.947,452.966,131.479,-0.479048,2.27624,0.71659,0.899065
v1686,10524.6,1.20669,56.0452,64.7112,132.447,109.761,394.296,111.05,-0.68016,-0.0769157,-0.407347,-0.848734
v1687,14106.2,1.28147,71.2286,66.8524,155.224,121.13,440.588,79.2611,0.546446,-0.217096,-0.808275,-0.341853
v1688,7785.68,1.2565,47.7192,61.6814,119.355,94.9895,344.725,110.459,-1.6932,0.473041,-0.448687,0.534256
v1689,14559.2,1.32711,66.4077,77.5347,156.486,117.915,451.707,84.9882,0.732084,0.0398224,-1.3416,-0.330878
v169,10813.1,1.0613,61.8882,63.933,125.229,117.996,394.541,137.407,-0.636791,-0.79861,-0.209168,0.00853577
v1690,16511.7,1.49461,58.9392,91.8191,176.61,118.165,505.904,107.714,1.50034,0.990821,-1.81648,0.219303
v1691,13276.7,1.06518,65.4897,70.1125,136.721,128.355,426.222,91.1561,0.195783,-0.973043,-0.0118288,0.134598
v1692,14575.1,1.3697,76.841,70.5289,168.158,122.771,479.218,109.56,0.813581,0.57518,-1.31416,-0.280072
v1693,10691.1,1.08525,62.0546,64.1568,126.789,116.83,401.688,134.049,-0.663701,-0.734771,0.183916,0.735475
v1694,12742.7,1.43695,72.4809,66.2294,156.338,108.799,435.279,85.4301,0.232059,0.748272,-1.86394,-0.447798
v1695,14935.6,1.14436,67.7254,76.555,149.781,130.887,465.826,107.034,0.75302,-0.64701,-0.309941,-0.133882
v1696,15555.6,1.15303,79.0511,68.264,155.32,134.706,478.715,124.137,0.950643,-0.559568,-0.240188,-0.324145
v1697,10545,1.35715,69.0989,49.0251,140.007,103.163,402.965,105.804,-0.559029,0.85181,-0.914542,-0.133005
v1698,12226.8,1.09332,68.3544,63.9441,133.609,122.204,413.385,101.964,-0.134147,-0.760371,-0.217457,-0.207629
v1699,14032.1,1.1587,76.7935,67.8451,151.498,130.748,450.051,117.355,0.501708,-0.492228,-0.489463,0.181855
v17,15769.4,1.03016,72.9599,74.2895,144.996,140.752,459.997,73.8986,0.95575,-1.20785,0.321957,0.0479939
v170,13616.3,1.08877,69.0072,69.3297,143.199,131.524,438.803,96.1614,0.294239,-1.02831,0.157969,-0.000488229
v1700,9030.58,1.0422,57.5252,57.0459,112.524,107.968,358.649,117.019,-1.30445,-0.617293,0.175219,0.358728
v1701,12285.3,1.061,67.5242,62.4241,130.918,123.391,421.865,137.372,-0.115868,-0.774537,-0.020065,-0.267497
v1702,11461,1.39769,65.8536,62.9059,144.315,103.252,410.029,109.513,-0.238192,0.650437,-1.33259,-0.180623
v1703,3054.1,1.25695,40.3011,40.9639,85.1775,67.7654,281.78,369.062,-4.07099,1.56005,-0.208813,0.454828
v1704,6825.05,1.04164,64.0641,65.5755,120.727,115.902,427.152,2637.7,-2.16385,1.80611,3.16513,0.44355
v1705,10775.1,1.20779,66.4436,60.2601,129.152,106.932,395.956,140.448,-0.591732,-0.248214,-0.460838,-0.491164
v1706,7315.99,1.98241,57.7775,64.1512,147.421,74.3648,394.689,108.633,-1.38775,3.31062,-2.44542,-0.64974
v1707,13858.2,1.01164,68.4247,66.3886,136.485,134.914,451.314,135.617,0.365299,-1.22128,0.210597,0.33658
v1708,7299.66,1.14091,47.8045,50.9728,105.977,92.8877,331.984,143.586,-1.98562,-0.135958,-0.0572029,0.180983
v1709,10235.4,1.0892,59.1103,55.9372,122.774,112.719,375.677,74.6415,-0.842334,-0.680033,-0.173394,-0.422548
v171,20281.6,1.13443,77.7359,88.5583,178.594,157.431,553.099,138.409,2.29025,-0.494453,0.274181,0.188991
v1710,3934.05,1.27199,38.6752,36.4251,90.4798,71.1327,276.398,160.989,-3.59935,0.438383,-0.896077,1.41044
v1711,12743.8,1.49793,70.6419,71.6959,159.019,106.159,446.253,129.468,0.280302,0.978743,-1.82242,0.106508
v1712,15654.8,1.19517,63.3228,77.1457,160.626,134.396,464.583,73.9991,1.01368,-0.319354,-0.457347,-0.36985
v1713,12517.6,1.01338,64.0986,65.8979,129.96,128.244,425.502,140.753,-0.075723,-1.13092,0.278698,-0.453009
v1714,13820.5,1.11197,71.1121,67.8237,139.677,125.611,436.109,82.8138,0.402328,-0.645168,-0.119245,-0.328472
v1715,15255.3,1.47062,60.3201,96.6428,178.008,121.043,476.27,81.6907,1.08979,0.885335,-1.36149,0.435311
v1716,11023.6,1.09558,56.7894,63.3416,125.37,114.432,394.704,123.084,-0.552857,-0.731905,-0.182703,0.341776
v1717,11198.5,1.1036,64.8957,59.7891,127.874,115.87,396.222,108.487,-0.487499,-0.678245,-0.149241,0.263751
v1718,12407.6,1.13932,68.7176,64.6313,136.831,120.099,421.559,133.005,-0.025323,-0.348877,-0.0805462,0.264935
v1719,14669.2,1.12227,67.9658,73.9529,149.145,132.895,445.46,76.5831,0.654014,-0.893842,-0.253041,-0.0825288
v172,15115.7,1.21161,78.2581,68.6438,156.78,129.397,464.81,93.2069,0.827699,-0.521979,-0.683405,-0.159979
v1720,15127,1.31892,67.5151,78.2296,157.856,119.686,464.461,98.5519,0.895281,-0.0521753,-1.19384,-0.419879
v1721,13784.2,1.06817,65.5098,72.5955,139.191,130.308,442.639,106.043,0.365112,-0.983166,-0.00933137,-0.268369
v1722,13785.7,1.05895,69.4382,65.7431,139.045,131.305,435.421,98.6801,0.345805,-1.12444,-0.029796,-0.181563
v1723,8737.44,1.11491,57.5898,51.5561,113.231,101.561,367.79,135.134,-1.39471,-0.143476,0.186208,-0.742065
v1724,10312.2,1.25422,57.7418,64.6924,134.294,107.074,399.024,115.984,-0.698114,0.32188,-0.0348731,0.180832
v1725,8034.43,1.10092,53.9877,50.7783,109.274,99.2573,336.548,96.0837,-1.69557,-0.461263,-0.127932,0.0693783
v1726,13860.9,1.21681,73.9071,68.3503,149.103,122.536,450.978,106.074,0.501173,0.170317,0.0981939,0.673325
v1727,8751.72,1.15793,52.4477,57.0499,120.362,103.946,363.623,106.094,-1.3433,0.119358,0.295273,0.989229
v1728,12258.4,1.17336,69.762,63.9425,140.65,119.869,421.403,100.562,-0.0600795,-0.0418118,-0.166434,-0.387099
v1729,9867,1.09873,55.6767,61.6352,120.379,109.562,380.72,141.371,-0.962592,-0.580523,-0.370717,0.471
v173,11843.6,1.05001,65.8615,61.6817,127.209,121.15,407.858,109.404,-0.294141,-1.00235,0.247941,0.180401
v1730,21039,1.11207,81.2223,84.1273,175.095,157.449,547.904,103.449,2.47104,-0.889228,0.0888169,-0.620603
v1731,11790.3,1.04275,65.6681,64.1261,126.47,121.285,407.649,96.4149,-0.300618,-0.791544,0.415097,0.169926
v1732,12314.8,1.11405,64.3796,72.1925,138.022,123.892,434.824,96.2793,-0.0580495,-0.487141,-0.271506,0.54141
v1733,12969.2,1.05883,63.0608,66.9938,132.026,124.69,419.451,64.5713,0.0910776,-0.986065,0.121093,8.68548e-05
v1734,13220.7,1.06258,69.684,64.9384,135.473,127.494,434.372,131.818,0.179644,-0.866595,0.128633,0.0434355
v1735,11745.2,1.15307,60.1799,67.9237,135.552,117.557,405.566,97.9087,-0.27105,-0.434835,-0.363839,-0.150379
v1736,12884.4,1.06692,68.9381,62.5708,136.32,127.769,430.559,93.3774,0.0621762,-0.996026,-0.122232,-0.0331442
v1737,10279.2,1.20578,59.8764,59.1757,127.22,105.509,389.769,136.03,-0.756718,0.00756366,-0.337647,0.0244518
v1738,9652.19,1.0831,59.6239,53.9083,118.42,109.334,381.252,127.37,-1.05701,-0.61868,-0.208615,-0.221398
v1739,9838.96,1.12499,63.0801,56.7023,123.355,109.65,383.623,134.272,-0.963338,-0.336822,0.198637,0.88195
v174,10880.8,1.10763,64.0701,57.9922,126.03,113.783,389.784,71.7588,-0.602308,-0.638696,-0.130195,-0.097586
v1740,10719.6,1.12925,64.6869,60.193,124.502,110.252,395.213,139.831,-0.644993,-0.552336,-0.141335,-0.205717
v1741,10863.2,1.54707,69.5566,60.8494,151.362,97.8381,422.455,130.046,-0.338071,1.41207,-1.81068,-0.635139
v1742,13065.5,1.04076,67.585,65.0986,134.453,129.187,435.626,150.868,0.124194,-0.981865,0.225592,-0.0814032
v1743,10413.5,1.20117,56.7375,59.8672,129.158,107.527,383.01,112.244,-0.726518,-0.220467,-0.537277,-0.126363
v1744,13753,1.09484,66.4958,70.7893,140.69,128.503,441.454,119.444,0.362079,-0.743735,0.233874,-0.424097
v1745,11126.8,1.0322,64.157,61.3236,124.384,120.503,401.433,139.37,-0.544068,-0.970193,0.167655,0.040896
v1746,15241.3,1.20035,68.8993,78.5041,156.165,130.099,461.966,91.5,0.872582,-0.50531,-0.45683,-0.141291
v1747,11185.4,1.14589,69.1864,64.0566,135.362,118.128,405.052,55.3982,-0.441557,-0.233214,0.269546,-0.727726
v1748,12537.5,1.0673,63.7362,69.1466,134.643,126.152,416.955,109.563,-0.0458005,-0.89737,0.0640132,-0.101261
v1749,10207.8,1.08598,63.9625,62.4111,121.372,111.763,412.763,106.957,-0.931901,0.377435,1.52666,-1.32355
v175,9214.32,1.15309,54.9807,63.8925,119.333,103.49,369.097,151.272,-1.19808,-0.346985,-0.488076,-0.302977
v1750,13799.4,1.23215,74.2982,63.4362,151.149,122.671,437.348,88.6895,0.44173,-0.302934,-0.831578,-0.384434
v1751,19372.3,1.14131,89.9717,83.6291,175.495,153.766,544.06,108.071,2.04907,-0.702458,-0.253268,0.370468
v1752,14823.6,1.16195,68.1983,77.2231,150.491,129.516,455.718,108.117,0.726036,-0.621739,-0.295488,-0.0770721
v1753,13201.8,1.11525,64.2213,71.2838,137.629,123.406,448.988,114.748,0.185647,-0.636808,-0.1236,-0.708174
v1754,19236.5,1.16298,90.0435,81.4002,172.313,148.165,518.462,74.3459,2.01187,-0.707931,0.146086,0.262807
v1755,14786,1.09089,63.3202,77.1929,148.177,135.832,455.227,88.0651,0.679325,-0.952617,0.0244595,-0.621136
v1756,12285.3,1.10171,64.9427,64.0163,133.902,121.54,413.899,110.976,-0.122205,-0.849121,-0.346664,-0.101037
v1757,11556.6,1.07671,64.4237,59.9737,124.352,115.493,407.128,118.534,-0.383958,-0.848584,0.147538,-0.514029
v1758,13710.1,1.14623,71.1079,74.7913,148.624,129.664,473.053,94.2102,0.390518,0.560719,1.6897,1.31673
v1759,14937.7,1.01881,64.8399,71.8156,159.699,156.75,530.183,126.265,0.764059,0.189916,3.36601,-0.612714
v176,9519.52,1.02528,58.8725,59.8157,115.496,112.648,371.037,115.457,-1.12757,-0.801771,0.285904,-0.0899016
v1760,10351.1,1.09085,61.9729,58.523,124.458,114.093,397.155,125.564,-0.788665,-0.486538,0.246504,-0.21875
v1761,14668.7,1.19406,63.3157,78.1726,159.01,133.168,457.662,73.5778,0.735534,-0.138738,-0.0423189,0.137415
v1762,14932,1.02443,70.4047,70.3768,141.645,138.266,449.389,77.8763,0.684925,-1.29707,0.437201,-0.386757
v1763,11648.9,1.10252,59.2002,66.5507,129.182,117.17,403.743,105.226,-0.324498,-0.674043,-0.140005,-0.256025
v1764,9710.38,1.2536,51.1483,66.7309,128.01,102.114,380.935,125.394,-0.948231,0.0425733,-0.885604,0.217938
v1765,15096.1,1.41297,65.6487,86.2393,169.512,119.969,472.869,113.069,0.995126,0.665245,-2.12305,0.181548
v1766,12454,1.43834,78.9137,60.5336,170.346,118.433,493.752,139.533,0.118464,1.08154,-0.278201,-0.952129
v1767,5327.3,1.06909,46.9765,43.5523,92.6347,86.648,297.237,178.753,-2.89618,0.0782938,0.289241,0.475235
v1768,10538.2,1.3807,64.6103,59.8175,136.936,99.1784,398.137,120.176,-0.570728,0.615101,-1.14618,0.0100629
v1769,11026.1,1.33445,66.9892,75.4136,154.003,115.406,443.152,131.112,-0.291385,0.928902,-1.37284,1.83261
v177,12889.8,1.24386,65.3905,71.2314,144.367,116.064,425.822,92.0022,0.154619,-0.179811,-0.815909,-0.253375
v1770,14922.6,1.11295,66.9246,75.197,146.53,131.659,457.919,89.3408,0.748475,-0.723904,-0.223776,0.0725081
v1771,13025,1.06078,68.1397,66.7437,138.827,130.873,434.027,103.052,0.110835,-0.97561,0.401494,0.183744
v1772,9570.41,1.06092,65.427,59.6619,122.014,115.007,442.308,84.6365,-1.40188,2.28041,3.9018,-1.72645
v1773,10554.9,0.97183,61.5492,62.0153,117.822,121.237,397.839,112.509,-0.752518,-1.00026,0.466285,0.160687
v1774,13378.2,1.12106,65.7087,71.6258,139.502,124.438,443.08,105.347,0.251513,-0.746152,-0.168555,-0.240167
v1775,12038.3,1.02669,64.3043,59.4054,130.962,127.558,435.571,125.866,-0.161048,-0.348916,0.7074,-0.0650449
v1776,16331.8,1.22464,83.2009,76.3407,185.022,151.083,594.373,124.868,1.28712,0.864845,0.32485,5.3862
v1777,12583.2,1.12927,64.6821,67.2803,134.112,118.76,427.414,107.816,0.029531,-0.284119,-0.0195418,-0.162481
v1778,9837.58,1.32424,57.6487,64.0324,131.246,99.1098,388.845,124.639,-0.896789,0.195091,-0.992611,-0.370963
v1779,16171.4,1.17135,69.8505,79.0062,157.557,134.509,468.973,63.3927,1.14929,-0.47661,-0.473412,-0.135678
v178,10909.2,1.20876,62.7781,70.8438,134.222,111.041,427.093,101.943,-0.436329,0.81148,0.159208,-0.665294
v1780,10595.9,1.4305,73.0224,49.1217,142.98,99.9506,405.316,105.444,-0.532879,1.02748,-0.750804,-0.980543
v1781,13756,1.21743,67.3603,68.419,161.036,132.276,522.656,101.671,0.381169,0.167475,1.53757,-4.32817
v1782,13885.8,1.21459,75.9073,59.7551,147.532,121.466,443.375,103.204,0.464308,-0.33868,-0.644127,-0.723233
v1783,10828.3,1.1506,67.3982,58.0501,129.891,112.89,400.156,119.408,-0.596325,-0.314752,-0.145543,-0.16835
v1784,13796.6,1.33776,82.6852,62.1664,154.942,115.822,455.856,94.2831,0.560086,0.42719,-1.69968,0.421497
v1785,12259.8,1.27978,62.5205,72.2739,145.536,113.72,435.676,97.042,-0.0481563,-0.0309941,-0.7628,1.17752
v1786,13622.7,1.31978,62.0622,76.8274,153.807,116.54,442.495,113.275,0.423705,0.020701,-1.11769,-0.112655
v1787,13927.7,1.0664,68.143,69.0501,140.025,131.306,442.552,105.649,0.424773,-0.764469,-0.0395208,-0.413205
v1788,11629.8,1.10382,66.7664,63.3587,129.809,117.6,412.6,127.962,-0.320758,-0.58878,-0.239172,0.0508261
v1789,12400.7,1.02295,65.3083,66.0552,131.922,128.962,424.589,113.408,-0.0938264,-0.958369,0.317175,0.497918
