Contour,Area,Aspect Ratio,x-centroid,y-centroid,x-size,y-size,Path Length,Normalized Curvature,trainModel (normalized mode 1),trainModel (normalized mode 2),trainModel (normalized mode 3),trainModel (normalized mode 4)
q1484,9231.44,1.34082,48.3557,69.3078,133.493,99.5606,384.527,140.128,-1.0729,0.512061,-1.23427,0.497327
q1485,11182.9,1.09063,64.7274,66.0802,132.989,121.938,410.363,118.876,-0.460786,-0.476927,-0.344691,0.328824
q1486,15464.7,1.10083,66.8097,83.9198,154.67,140.503,500.487,108.799,0.934402,-0.388794,0.430831,0.988736
q1487,10656.8,1.07506,71.4391,60.6022,125.909,117.118,419.472,150.843,-0.620617,0.217738,1.30504,-0.644211
q1488,11665.8,1.1515,73.8446,63.1228,138.651,120.409,429.261,117.84,-0.246352,-0.148298,-0.0281479,0.0184399
q1489,7160.78,1.12399,51.2636,45.5663,101.646,90.4333,327.642,127.833,-2.06957,-0.237167,0.0966735,-0.083908
q149,11209.8,1.31948,61.4772,60.0013,142.723,108.166,431.089,101.499,-0.41589,1.36154,0.646979,-0.444961
q1490,16716.3,1.1875,80.5926,85.3052,170.227,143.349,548.193,112.879,1.30636,1.18917,1.68757,-1.40566
q1491,15915,1.2327,67.3765,76.0836,165.716,134.433,486.874,95.7429,1.09409,-0.188971,-0.0763421,0.437486
q1492,10634.5,1.08364,63.0852,61.9964,122.713,113.241,403.788,140.48,-0.702124,-0.724946,0.087069,0.193421
q1493,6504.71,1.09174,47.5994,46.0429,102.024,93.4502,329.751,120.724,-2.40514,0.0727893,0.964862,-0.140402
q1494,9406.01,0.992089,59.7468,60.8903,113.983,114.892,379.103,119.62,-1.16978,-0.854836,0.323151,-0.0629257
q1495,13206.6,1.08169,61.5953,74.6282,140.796,130.162,443.337,92.9722,0.194349,-0.64256,-0.0129303,-1.08216
q1496,12721.9,1.05073,68.4327,62.0553,133.706,127.251,429.241,102.3,0.00961711,-0.941348,0.0926826,-0.424594
q1497,17646.4,1.08865,78.4406,75.5527,161.951,148.763,508.826,129.274,1.50497,-1.03794,0.30275,-0.0420845
q1498,4847.03,1.28234,55.9162,51.0673,96.2062,75.024,354.38,537.138,-3.06314,2.52783,1.69388,-0.737395
q1499,12513.5,1.10726,63.7372,69.6501,139.018,125.551,433.758,89.5019,-0.0151074,-0.377934,0.0131823,0.0703071
q15,11858.9,1.1918,58.9573,64.263,140.408,117.812,423.28,127.831,-0.180998,0.0563659,0.158074,0.680489
q150,10020.7,1.13768,59.2413,67.3559,126.733,111.396,391.339,100.123,-0.851791,-0.13491,-0.150036,0.0793469
q1500,16991.8,1.2158,73.5192,83.8122,167.748,137.973,499.038,99.8359,1.39754,-0.220364,-0.407267,-0.389418
q1501,13808.5,1.08138,67.0049,74.9481,144.233,133.378,444.334,111.986,0.372688,-0.958874,-0.0828896,-0.280926
q1502,10351.1,1.35992,61.165,62.7707,141.494,104.046,405.006,133.482,-0.637475,0.756788,-0.718142,0.429656
q1503,14383,1.23094,77.5528,70.2399,154.463,125.484,503.538,341.86,0.498865,1.11585,2.24065,-0.157989
q1504,13031.1,1.26699,75.07,65.3744,150.411,118.715,446.912,110.85,0.295418,0.878811,-0.0545427,-0.418272
q1505,12363.1,1.03065,65.0419,67.294,130.735,126.847,420.543,112.369,-0.13135,-1.01308,0.538303,-0.489719
q1506,19955.7,1.18992,88.049,82.4722,182.863,153.676,570.071,87.715,2.26619,0.602565,1.49647,0.926955
q1507,8250.81,1.08341,55.0583,55.3406,108.538,100.182,350.969,129.392,-1.59877,-0.407836,-0.00774913,-0.00198536
q1508,16445.6,1.15035,71.9241,77.1132,156.901,136.394,489.617,126.218,1.21959,-0.621451,-0.0197696,0.381283
q1509,18907.3,1.28218,73.4349,88.4442,178.237,139.011,511.65,81.4983,1.98634,-0.20124,-1.00099,0.36643
q151,11762.8,1.39123,67.2296,75.6905,154.209,110.844,437.243,131.829,-0.118497,0.664515,-1.06714,0.18073
q1510,9463.58,1.40088,58.9479,61.8937,137.98,98.4954,406.265,113.359,-0.939801,0.698703,-0.82683,1.00067
q1511,14728.5,1.22788,72.781,72.1995,154.363,125.716,459.955,101.939,0.766317,0.0262772,-0.700487,0.0376873
q1512,14811.8,1.21544,71.4036,72.4052,156.596,128.838,460.291,83.4761,0.726979,-0.585457,-0.495286,-0.124435
q1513,6831.37,1.12902,52.1804,47.5751,107.317,95.0531,365.123,115.216,-2.18102,1.11863,1.40461,-0.83786
q1514,13227.3,1.40839,60.4299,85.718,163.274,115.929,456.797,102.476,0.433997,1.25318,-0.83669,-0.0895863
q1515,15221.2,1.16062,76.1272,65.5418,148.807,128.213,453.701,93.5484,0.840875,-0.74096,-0.44624,-0.156835
q1516,10241.7,1.11318,62.9806,68.3256,129.674,116.489,416.346,110.098,-0.793894,0.0424834,0.91933,2.02505
q1517,11644.8,1.18857,61.872,70.4528,142.069,119.529,435.29,103.888,-0.257156,0.885308,0.46234,-1.3433
q1518,7254.28,1.40808,48.083,57.3515,114.24,81.1322,343.026,121.708,-1.91865,0.616196,-1.01337,0.556244
q1519,16411.2,1.1265,79.8854,83.4397,160.463,142.444,510.463,98.4476,1.26925,-0.177115,0.835813,0.593847
q152,12038.1,0.996896,62.5621,72.258,142.582,143.026,519.812,135.568,-0.275534,0.850534,3.92628,2.36594
q1520,15752.7,1.29547,85.4836,60.6956,181.871,140.39,562.058,103.194,1.26246,0.683767,-1.90749,0.259873
q1521,11439.4,1.17107,63.0989,67.4426,135.791,115.955,418.757,128.742,-0.355558,0.0447408,0.150861,-0.233485
q1522,9607.84,1.34839,64.021,54.0124,133.182,98.7711,385.435,108.653,-0.929813,0.714232,-0.786639,0.424045
q1523,18768.5,1.30028,101.351,83.228,190.574,146.564,565.155,121.077,2.06052,1.26799,0.429274,1.67192
q1524,12759.9,1.23114,61.61,78.607,149.236,121.218,444.624,98.659,0.1474,0.539224,-0.0384779,0.394243
q1525,11872.5,1.36834,69.3678,61.0318,154.191,112.685,433.893,120.998,-0.080087,1.00913,-0.533852,-0.0588433
q1526,14796.7,1.1135,69.7648,76.0588,150.511,135.17,469.178,108.482,0.711685,-0.56471,0.511359,0.589921
q1527,14679.4,1.18296,77.5903,58.8448,149.185,126.112,488.432,132.308,0.729837,-0.00588915,0.0852028,-0.619724
q1528,16530.9,1.29472,76.8165,75.7826,167.237,129.169,488.206,80.3738,1.30478,-0.171954,-0.9281,-0.0532769
q1529,13250.7,1.27905,75.6443,63.0135,152.514,119.24,448.787,130.874,0.306885,0.093908,-0.953835,-0.400653
q153,12022.7,1.21895,71.1964,60.0586,140.768,115.483,412.902,82.8877,-0.128799,-0.0970316,-0.476209,0.0798506
q1530,13334.2,1.09301,76.5368,66.2224,139.427,127.562,441.268,91.7445,0.227565,-0.941855,0.200958,0.631517
q1531,12444.1,1.11753,64.1224,66.2162,134.021,119.926,418.467,107.546,-0.0578326,-0.630813,-0.00667184,-0.15194
q1532,14848.7,1.10238,67.7536,71.4497,147.059,133.401,473.507,120.185,0.693181,-0.976032,-0.0653084,-0.73376
q1533,12424.9,1.11479,65.931,60.349,137.646,123.472,434.963,82.9958,-0.0565344,-0.268567,0.501811,-0.327315
q1534,13809.8,1.18483,78.2819,72.7891,147.157,124.201,462.4,109.082,0.450604,-0.086554,-0.170135,-1.25264
q1535,14805,1.1168,72.5177,73.0414,152.127,136.217,479.51,126.284,0.704577,-0.61748,0.113956,-0.110071
q1536,14215.4,1.11035,74.819,68.8562,149.256,134.422,456.925,103.512,0.526769,-0.502739,0.343055,-0.757653
q1537,12280.3,1.04169,70.2005,68.2799,134.816,129.421,433.22,86.511,-0.160519,-1.1563,0.341464,-0.148661
q1538,13113.8,1.31758,59.1244,78.1504,158.079,119.977,453.139,75.3195,0.278487,0.639767,-0.3996,1.13276
q1539,14828.9,1.11978,65.3484,73.5877,147.645,131.852,460.089,74.9978,0.693873,-0.813375,-0.158361,-1.06168
q154,10089.2,1.50596,55.3239,66.9895,148.114,98.3519,399.229,99.1674,-0.640544,1.14833,-1.72818,0.436004
q1540,10468.9,1.05825,63.7029,66.892,127.166,120.167,411.002,101.261,-0.723444,-0.405019,-0.117971,-0.156532
q1541,19425.7,1.18269,82.6889,88.0739,178.329,150.784,610.952,118.254,1.98087,0.665968,1.41385,0.464464
q1542,11661.2,1.08953,71.0339,61.1571,136.24,125.045,425.695,114.453,-0.310809,-0.42361,0.313382,-0.263106
q1543,13816.5,1.03581,70.6996,70.3008,134.881,130.218,437.037,82.9598,0.351216,-1.2042,0.271916,-0.0641877
q1544,12752.8,1.04676,66.3834,63.4655,133.057,127.114,435.632,98.2073,0.0157205,-0.995348,-0.158113,-0.26603
q1545,12810.6,1.06775,67.8218,61.9482,137.342,128.627,423.372,81.2484,0.0599333,-0.69423,0.368618,-0.270151
q1546,15549.2,1.29452,98.773,105.171,193.38,149.383,714.057,3863.11,1.24661,0.129129,0.408648,0.931441
q1547,13434,1.21903,71.3813,73.7604,151.718,124.457,464.018,118.868,0.325666,-0.359778,-0.396745,-0.396766
q1548,14347.9,1.1115,74.3671,68.1321,146.107,131.45,453.896,101.047,0.56214,-0.782258,-0.379711,0.182381
q1549,13934.3,1.0607,73.591,66.8183,139.619,131.629,437.896,103.414,0.39446,-1.05701,0.173694,-0.299506
q155,8903.59,1.24907,59.2278,54.1719,123.095,98.5496,376.469,170.89,-1.27675,0.221003,-0.133129,-0.00284791
q1550,9658,1.04145,58.8925,63.025,118.886,114.155,396.773,113.666,-1.06217,-0.668311,-0.0984318,0.715653
q1551,12373.4,1.15935,66.051,65.5096,137.948,118.987,420.003,103.865,-0.0543451,-0.476327,-0.432336,-0.353832
q1552,20261.8,0.994063,93.5203,85.0601,178.269,179.333,598.093,96.1598,2.07179,-0.333605,3.99666,-1.27114
q1553,12189,1.25168,71.2838,67.4993,144.467,115.419,479.069,99.7929,-0.169527,2.00588,2.21115,-0.802059
q1554,12140.4,1.14953,65.8385,63.0689,136.191,118.475,432.709,120.829,-0.154783,-0.507713,0.151815,-0.340134
q1555,10877.6,1.39046,69.1862,53.9457,145.619,104.727,423.777,95.3014,-0.380042,1.01329,-0.683988,1.35442
q1556,11852.2,1.2743,64.1393,76.9009,145.455,114.145,467.399,692.804,-0.0589614,1.23888,0.175806,-0.321327
q1557,14150.9,1.23233,71.6135,71.4476,151.919,123.278,459.607,126.419,0.546408,-0.335213,-0.605738,-0.0658446
q1558,16577.1,1.03861,78.0199,73.2455,152.757,147.078,492.674,114.25,1.17939,-1.39334,0.261739,-0.254719
q1559,10321,1.30027,58.8419,65.3608,138.228,106.307,427.021,345.972,-0.643151,1.10975,-0.51289,-0.598779
q156,8458.38,1.05552,57.7701,52.433,110.504,104.692,390.41,132.21,-1.55488,-0.102335,0.578315,0.368594
q1560,13145.9,1.0246,69.086,66.8712,136.813,133.528,432.268,128.657,0.123379,-1.27313,0.50588,0.0237441
q1561,12108.1,1.03658,63.701,65.8932,130.34,125.741,432.626,113.142,-0.210053,-0.943583,0.385776,-0.252355
q1562,9931.04,1.26639,70.0125,51.4041,133.843,105.689,393.935,136.107,-0.823066,0.510036,-0.60296,0.191577
q1563,8565.04,1.13452,53.7346,54.1733,116.768,102.923,353.729,105.019,-1.44571,-0.322417,-0.22792,0.422042
q1564,9587.26,1.06526,58.075,58.9847,119.081,111.787,375.627,116.833,-1.05641,-0.413188,0.0674811,0.112447
q1565,10220.1,1.12051,59.4294,66.016,130.646,116.595,403.511,128.649,-0.810075,-0.194482,0.16178,0.190132
q1566,12079.9,1.19964,59.7847,68.4957,143.582,119.688,440.98,115.871,-0.145155,-0.278091,-0.314816,-0.670903
q1567,10113.9,1.23205,53.783,62.1652,127.068,103.136,396.641,123.014,-0.810267,0.184209,-0.0598374,0.348206
q1568,14944.9,1.09113,73.1465,72.0085,150.51,137.94,472.354,115.528,0.717319,-1.16836,0.202944,-0.53365
q1569,10061.4,1.11867,58.2315,64.4758,121.704,108.794,383.742,116.17,-0.871042,-0.392562,-0.349884,0.179299
q157,7581.7,1.49857,73.1576,43.9654,154.985,103.422,493.297,175.968,-1.4733,2.52367,-0.727186,2.45436
q1570,19577.1,1.03199,80.0187,79.4088,165.61,160.476,540.764,112.076,1.9969,-1.65933,0.624907,0.502219
q1571,11240.8,1.17328,65.7266,60.4868,134.005,114.214,405.124,81.6292,-0.402826,-0.0586517,-0.30708,0.00643932
q1572,9428.19,1.04587,65,57.0877,118.922,113.707,384.061,156.966,-1.14693,-0.601967,0.347858,0.321055
q1573,6594.88,1.10788,48.8338,51.2439,99.5083,89.8189,322.168,167.418,-2.3125,-0.12091,-0.0289727,0.00601484
q1574,14052.9,1.10639,73.1734,69.1231,144.25,130.379,442.87,98.5283,0.471492,-0.571198,0.0972362,-0.559472
q1575,7657.84,1.08587,55.3507,51.4618,108.634,100.043,350.013,159.766,-1.84826,-0.156988,0.556639,0.447695
q1576,14436.7,1.39372,78.0822,66.7772,162.816,116.821,463.761,92.0424,0.761124,0.928904,-0.880162,-0.728778
q1577,8727.23,1.24156,51.9855,60.439,124.123,99.9735,368.621,151.104,-1.31866,0.244801,-0.72036,-0.254646
q1578,12754.6,1.11645,66.3725,71.5228,134.657,120.612,437.922,110.171,0.0450323,-0.660609,0.312397,-0.2535
q1579,11657.3,1.33592,76.1849,61.9877,147.179,110.171,425.412,106.1,-0.204401,0.374593,-1.00799,1.33633
q158,11741.9,1.12394,65.0576,65.5984,133.323,118.621,417.249,136.567,-0.26805,-0.518165,-0.255844,0.323098
q1580,13686,1.2406,64.1204,76.7358,156.036,125.774,476.156,143.167,0.486004,0.284885,-0.843292,0.15828
q1581,20221.2,1.25932,89.7592,87.6455,197.958,157.194,643.19,166.755,2.42106,0.342032,-0.419505,2.45718
q1582,10124,1.49469,53.9235,65.4908,143.782,96.1951,403.396,124.669,-0.668188,0.88759,-1.65462,0.682134
q1583,15496.1,1.15754,72.775,72.8723,156.099,134.854,469.799,94.3736,0.942099,-0.584672,-0.0910808,-0.313017
q1584,15877.1,1.21329,83.5912,68.9541,162.615,134.028,487.819,88.4616,1.09736,0.100124,0.134903,0.124627
q1585,7505.02,1.2558,55.4998,47.9346,115.546,92.0099,342.382,115.829,-1.84244,0.313571,-0.711139,-0.209938
q1586,12694.4,1.28581,57.6634,77.6599,147.199,114.479,445.637,129.06,0.107631,-0.0962628,-0.817449,0.381631
q1587,12890.7,1.05101,75.5643,67.4993,143.074,136.131,472.716,137.544,0.0776675,-0.270022,1.08848,0.909047
q1588,9981.4,1.07639,60.1927,58.8996,117.263,108.941,377.183,99.003,-0.93758,-0.673112,0.0492689,-0.0206161
q1589,19382.3,1.19345,89.3843,78.3557,174.061,145.847,516.747,79.6737,2.05523,-0.562022,-0.490358,-0.305972
q159,9446.11,1.09468,65.7999,57.9244,123.246,112.586,405.372,151.2,-1.11515,-0.477028,0.0854897,1.36826
q1590,12608.8,1.11847,66.327,68.6361,135.058,120.752,421.787,124.733,-0.00130349,-0.701924,-0.102873,0.0227091
q1591,12776.6,1.03969,66.8665,61.6925,131.958,126.92,424.836,119.017,0.0308855,-1.00492,0.0551795,-0.00453973
q1592,9596.66,1.50929,98.1864,58.8025,179.131,118.686,609.406,167.988,-0.352205,3.93071,-0.415638,1.29714
q1593,8962.67,1.28224,49.777,62.3756,129.122,100.7,377.473,110.595,-1.18775,0.846791,0.0348579,0.680204
q1594,12011.9,1.09294,66.3119,59.4693,129.337,118.339,425.672,118.075,-0.216025,-0.811854,0.0400413,-0.393646
q1595,9325.14,1.21432,54.9431,59.18,128.748,106.025,422.935,222.732,-1.05176,0.531471,0.152659,0.112873
q1596,13096.5,1.11222,68.9819,66.7434,139.26,125.209,436.212,149.484,0.150306,-0.774566,0.14904,0.106874
q1597,14945.5,1.05534,69.4834,73.1196,145.649,138.011,453.836,82.4837,0.706544,-1.19948,0.171891,-0.047737
q1598,12497.7,1.03408,65.2662,64.4062,130.254,125.961,418.297,95.127,-0.0714668,-0.996963,0.469332,-0.0642273
q1599,10417.4,1.02376,62.6503,57.0143,121.83,119.003,416.126,152.197,-0.763976,-0.23501,0.833768,1.43988
q16,12121.8,1.0825,67.2724,64.0849,132.528,122.428,415.868,116.366,-0.184609,-0.723796,0.174682,-0.392
q160,13970.4,1.11857,71.0841,68.5778,141.438,126.446,457.813,108.885,0.438258,-0.741698,-0.237309,-0.391096
q1600,11448.8,1.12857,68.0496,71.0124,134.748,119.397,443.252,112.183,-0.330609,0.895373,1.75408,-0.49909
q1601,12161.6,1.13278,69.1624,59.1406,139.397,123.057,426.419,121.013,-0.0638146,0.240595,0.444347,0.0372987
q1602,11306.2,1.07393,66.3014,66.3047,132.049,122.958,409.048,116.728,-0.447133,-0.693712,0.131831,0.11458
q1603,11541.3,1.19479,60.827,65.2615,136.899,114.58,410.769,112.623,-0.33007,-0.358775,-0.542612,0.0996017
q1604,17816.7,1.37869,90.4355,73.3682,190.458,138.144,542.558,86.6911,1.84818,1.32804,-0.315205,0.258053
q1605,13850.9,1.26878,79.7168,63.459,153.3,120.825,456.819,121.458,0.487144,0.0954994,-0.691614,-0.505533
q1606,10164.2,0.987404,58.3241,56.244,116.997,118.489,384.557,103.467,-0.890179,-0.622118,1.17842,0.647857
q1607,15767.5,0.981014,80.7996,79.3086,150.544,153.458,550.288,90.2704,0.909909,-0.423602,2.05626,2.40599
q1608,14714,1.13577,69.3243,75.2444,148.247,130.526,457.553,104.479,0.675911,-0.673798,-0.16512,-0.567184
q1609,17212.4,1.2753,88.5311,71.1467,173.079,135.717,507.579,81.3501,1.52148,0.125643,-0.770311,-0.352387
q161,11697.3,1.16031,60.1035,68.6878,134.134,115.602,421.659,124.549,-0.28333,-0.166357,0.178006,0.424023
q1610,11036.7,1.15364,56.1921,61.9765,140.825,122.07,450.82,135.2,-0.500277,0.957362,1.7827,-0.45393
q1611,9989.56,1.05146,53.7439,60.9133,120.048,114.173,387.894,154.545,-0.935834,-0.663369,0.0670292,-0.260027
q1612,12721.2,1.32923,87.9574,56.8122,172.492,129.768,548.257,113.645,0.0945373,4.19489,2.58412,-2.00721
q1613,12406.7,1.29399,60.4576,78.0655,151.76,117.28,431.548,121.51,0.049238,0.23013,-0.585947,0.123644
q1614,9070.06,1.14607,54.936,62.0155,120.634,105.259,369.498,107.978,-1.23592,-0.149031,-0.157221,0.064005
q1615,17267.7,1.05744,75.6669,76.4682,155.153,146.726,504.108,110.648,1.37363,-1.31939,0.782186,0.131359
q1616,13206,1.23645,71.5418,77.5545,148.026,119.719,477.388,111.382,0.294198,0.550132,-0.0724899,0.227611
q1617,13140.2,1.68826,83.3969,55.8724,179.986,106.611,476.098,112.515,0.571502,1.81257,-2.13986,-0.273597
q1618,14716.2,1.11427,70.0341,73.9689,148.629,133.387,477.223,109.03,0.697344,-0.219055,0.384018,-0.152153
q1619,8417.99,1.37293,50.8112,62.3646,124.413,90.6186,361.639,110.696,-1.41102,0.819604,-0.777239,-0.865991
q162,13700.1,1.2389,73.2829,63.4688,150.713,121.651,439.891,104.817,0.41431,-0.271558,-0.750274,-0.0190176
q1620,13201.1,1.18926,67.6643,74.3542,148.986,125.276,449.45,90.5844,0.222786,-0.584305,-0.475883,0.0799648
q1621,10707.5,1.07014,63.6072,61.5979,129.058,120.599,424.245,153.346,-0.672935,-0.551752,0.437399,-0.0587493
q1622,10849.9,1.016,61.6765,61.9859,122.085,120.162,408.435,163.742,-0.641047,-0.935473,0.335155,0.509002
q1623,17945.7,0.995582,74.3379,78.764,157.069,157.766,508.685,103.486,1.57584,-1.1717,1.04444,-0.0930356
q1624,7983.7,1.19463,56.3319,54.9396,112.825,94.4428,358.512,131.481,-1.68192,0.0209885,-0.267662,-0.246375
q1625,11790.1,1.0607,69.2244,65.3392,132.213,124.647,418.867,159.97,-0.301261,-0.841305,0.260141,-0.248593
q1626,14268.1,1.06976,70.2921,68.9531,140.915,131.725,448.848,85.6644,0.494234,-0.994532,0.465161,-0.391761
q1627,12269.4,1.17171,64.1384,68.9527,142.286,121.434,433.756,105.976,-0.0917324,-0.221685,-0.344577,-0.42828
q1628,11082.5,1.34615,74.7047,59.956,148.025,109.961,421.401,124.797,-0.373735,0.562493,-1.03643,-0.163275
q1629,8285.85,1.1184,61.1762,53.0095,112.024,100.165,349.569,133.685,-1.56141,-0.210523,0.207026,0.203708
q163,17432.1,1.19022,74.387,91.7038,168.044,141.188,523.801,113.272,1.51599,-0.258671,-0.102775,-0.131487
q1630,13099.4,1.14013,77.0806,69.7556,154.501,135.512,533.519,119.037,0.300295,1.1064,0.861873,0.345624
q1631,12658.9,1.02567,66.5995,62.7645,132.449,129.133,430.027,93.3598,0.0122941,-0.716064,0.681522,0.587149
q1632,10545.5,1.00024,61.9161,61.6857,120.799,120.771,398.218,125.107,-0.748928,-0.865767,0.394765,0.32643
q1633,9534.14,0.978134,63.4958,78.1032,125.898,128.712,562.81,117.148,-1.45355,2.63683,4.61984,-0.184604
q1634,16833.1,0.963617,78.7693,77.1884,164.893,171.119,634.879,97.0577,1.03167,1.15355,5.73774,2.0187
q1635,13793.1,1.24621,71.0935,71.6733,154.605,124.06,459.23,101.867,0.472295,-0.171476,-0.937912,-0.0185249
q1636,11512.9,1.23876,61.4798,71.5085,141.37,114.122,419.317,99.5672,-0.299633,-0.0660148,-0.884567,0.807803
q1637,18249.8,1.08603,74.2866,83.4991,161.557,148.76,501.575,68.6087,1.66209,-1.38064,-0.147238,-0.00143616
q1638,14320.4,1.45989,82.5603,63.2884,177.25,121.413,529.313,147.636,0.820264,2.18584,-0.973246,-2.07004
q1639,13134.3,1.18295,66.8461,68.0121,146.608,123.935,450.162,97.7142,0.267664,0.454948,0.483172,0.501673
q164,15958.3,1.09606,74.3265,76.9132,153.235,139.805,468.416,74.1119,1.0335,-1.02105,-0.0351205,-0.365685
q1640,11246.7,1.0318,73.5405,62.8175,130.74,126.711,499.767,150.015,-0.928964,2.05291,4.85597,-0.568862
q1641,12604,1.31612,64.6642,73.4949,150.197,114.121,459.996,116.672,0.15227,0.729834,-1.11338,-0.901097
q1642,12862.2,1.31042,59.06,72.3358,155.329,118.534,457.669,107.753,0.198285,0.15447,-1.13398,1.54099
q1643,7773.13,1.16585,59.0595,52.1236,114.348,98.081,343.699,114.875,-1.77265,-0.143174,-0.227369,0.392537
q1644,15001.2,1.09792,73.6656,79.004,152.638,139.024,509.631,124.563,0.82658,0.862704,1.43376,-1.76571
q1645,12967.8,0.99296,65.6865,67.6569,129.477,130.395,433.879,122.763,0.0647039,-1.28343,0.298807,0.0550509
q1646,11590.8,1.32898,62.899,68.3953,146.854,110.501,430.418,120.425,-0.22793,0.338559,-1.14135,0.580998
q1647,11909.7,1.42803,77.6449,55.2949,155.278,108.735,436.817,133.373,-0.0723271,0.524175,-1.52394,0.419176
q1648,13098.6,1.34497,82.8692,58.7292,157.577,117.16,452.499,98.6092,0.323376,0.728391,-0.956524,0.0865022
q1649,8825.53,1.25605,58.0065,55.7809,124.399,99.0393,372.251,132.175,-1.29117,0.216277,-0.506914,0.454349
q165,10127.3,1.46015,59.4556,64.5399,139.542,95.5671,393.063,119.746,-0.691202,0.736382,-1.40064,0.113477
q1650,25738.8,1.41421,126.995,85.8091,241.729,170.929,901.66,156.381,3.67036,2.3065,0.0192383,8.31828
q1651,19530.1,1.63798,64.0283,111.983,228.618,139.573,688.407,161.389,2.45547,3.89275,-1.62811,-3.39638
q1652,15267.5,1.34553,78.9118,74.0416,177.067,131.596,503.264,134.216,1.04213,0.899953,-0.895356,0.0630832
q1653,6454.96,1.06019,51.8279,50.303,96.1501,90.6914,313.831,136.109,-2.38383,-0.287359,0.0910004,0.787415
q1654,8882.6,1.10578,54.295,56.2185,116.517,105.372,398.133,122.739,-1.30836,-0.176941,-0.0934526,-0.860358
q1655,10595.2,1.01072,58.9627,65.573,121.946,120.653,395.152,96.0662,-0.709815,-0.798268,0.10875,0.58012
q1656,13822.9,1.02285,70.9865,68.5462,137.212,134.147,448.539,98.7158,0.357024,-1.04102,0.398449,0.0890551
q1657,10485.4,1.38316,51.2251,65.8849,138.852,100.388,398.913,72.8542,-0.598647,0.456156,-1.37768,-0.57056
q1658,16842.1,1.24935,73.3265,85.9314,182.636,146.185,574.744,113.272,1.52275,0.997274,0.874395,2.93359
q1659,15553.1,1.15452,86.0077,70.6384,162.976,141.163,479.004,77.0205,0.976613,-0.478234,0.169353,1.06673
q166,8128.73,1.30618,55.0126,55.1298,120.961,92.6071,360.67,134.542,-1.53623,0.643115,-0.482205,0.177883
q1660,7942.11,1.26638,59.8446,53.9606,113.091,89.3025,350.188,95.7748,-1.63192,0.520512,-0.890692,-0.399854
q1661,18852,1.24166,93.1329,77.614,184.239,148.381,530.63,87.1191,1.98099,0.0730079,-0.404791,-0.761441
q1662,14573.4,1.13864,69.4532,74.6733,148.859,130.734,469.131,118.276,0.621326,-0.745744,-0.112506,-0.647284
q1663,18658.6,1.0934,81.5993,82.1251,165.242,151.126,514.048,99.2242,1.82218,-0.724135,0.385985,-0.459657
q1664,12421.2,1.20006,63.7617,71.373,141.052,117.538,436.571,145.174,-0.010579,-0.150348,-0.0843919,0.046785
q1665,12218.9,1.17411,71.6284,82.9898,171.718,146.253,576.86,109.894,0.0243418,1.97971,2.55733,0.756624
q1666,12235.9,1.02535,68.9519,70.1953,133.11,129.819,422.721,114.591,-0.148892,-0.935694,0.229641,0.415578
q1667,17160.5,1.05237,82.5405,77.4047,153.02,145.406,507.832,108.288,1.36893,-1.174,0.673274,0.236861
q1668,7049.73,0.997498,50.8188,56.164,117.741,118.036,485.787,239.137,-2.04415,1.76104,2.41376,0.694458
q1669,11761.9,1.02459,59.3175,62.6461,127.092,124.042,406.072,96.0897,-0.319309,-0.962276,0.407139,0.0874079
q167,12317.6,1.07758,67.2247,65.4628,133.264,123.67,423.936,117.101,-0.118213,-0.777602,0.0652375,-0.611177
q1670,12947.2,1.03083,66.1316,69.0706,133.773,129.772,441.4,94.7608,0.0626977,-1.04843,0.626317,-0.239843
q1671,11191.4,1.15421,60.309,64.1873,130.071,112.693,407.522,131.586,-0.466002,-0.110649,0.153672,-0.253675
q1672,11855,1.09227,64.9038,60.6698,131.243,120.156,415.5,125.931,-0.272369,-0.664038,0.12006,-0.0221226
q1673,10571.5,1.03048,65.6806,58.15,121.63,118.032,399.061,119.693,-0.713203,-0.65917,0.129186,-0.0378186
q1674,11062.3,1.13583,68.8053,60.3398,137.98,121.48,424.614,103.375,-0.492885,0.0811852,0.402111,0.288146
q1675,11064.9,1.21202,62.7748,65.1402,134.563,111.023,412.65,129.192,-0.451366,-0.020343,-0.623074,-0.43927
q1676,8983.65,1.09809,52.4014,58.1675,113.562,103.418,354.235,93.9992,-1.30603,-0.520079,-0.19262,-0.0388321
q1677,13894.5,1.08339,71.1572,67.1394,142.871,131.874,449.633,124.922,0.40966,-0.656881,0.425583,0.346239
q1678,17677.1,1.05927,80.0563,80.1656,161.834,152.779,518.52,95.5635,1.51033,-1.21101,0.495961,0.18039
q1679,16285.3,1.05471,73.7517,76.7377,150.645,142.831,488.808,104.635,1.10795,-1.14674,0.403264,-0.460898
q168,19029.9,1.08706,73.867,91.8611,183.959,169.227,653.82,95.4789,1.94524,1.43634,2.10753,-1.53036
q1680,10331.5,1.12445,65.9034,61.2161,126.395,112.406,399.463,120.675,-0.768045,-0.424507,-0.152091,0.206069
q1681,10747.4,1.13256,63.8623,61.1208,125.542,110.847,402.446,136.164,-0.620467,-0.210796,0.195986,-0.322884
q1682,14846.3,1.42925,61.2412,89.5405,177.095,123.908,498.299,129.756,0.95064,1.2697,-0.950621,0.470741
q1683,11914,1.05889,66.2301,57.588,132.255,124.899,429.11,98.7212,-0.227747,-0.503703,0.158282,-0.808057
